DateTime,Unnamed: 0,Tair,Rg,NEE_F,NEE_F_QC,GPP,VPD,P,LE_F,RECO,SWC10cm,SWC20cm,SWC50cm,SWC_3,Missing,Time (s),cos day,sin day,cos year,sin year,filled_SWC_3
2020-08-24,116519.5,18.849791666666665,210.38875,-0.62259625,0.5625,8.015234495833333,6.3923125,0.0,83.86122375000001,7.392639791666666,7.5234375,11.723020833333335,,4.6866666666666665,0.0,178199100.0,-1.3350431871117507e-14,3.3291078227470905e-14,-0.5844364720861833,-0.8114242583150227,4.6866666666666665
2020-08-25,116567.5,19.82229166666667,266.6802083333333,-0.8734416249999999,0.4583333333333333,8.356513854166666,5.625062499999999,0.0,111.41305666666666,7.483075208333333,6.823541666666667,11.007604166666667,,4.370208333333333,0.0,178285500.0,1.5295635128846168e-14,-2.955968803064479e-14,-0.5703825467643974,-0.8213641501996474,4.370208333333333
2020-08-26,116615.5,20.677916666666665,242.89685416666666,-0.3203252083333334,0.6875,7.8550708333333334,7.301166666666667,0.0035833333333333338,75.99197345833333,7.534747916666666,6.43,10.715,,4.1714166666666666,0.0,178371900.0,2.585663165059297e-14,-2.457467100184611e-14,-0.5561596047841414,-0.8310606541600779,4.1714166666666666
2020-08-27,116663.5,20.611104166666667,275.35083333333336,-1.027214375,0.5,8.3902650625,6.345583333333334,0.035416666666666666,111.62058120833332,7.363047916666667,5.477978723404255,9.791808510638297,,3.8247291666666663,0.0,178458300.0,-8.717563707942114e-15,2.595377616524767e-14,-0.5417718607100807,-0.8405108969129227,3.8247291666666663
2020-08-28,116711.5,19.357083333333332,132.1675,0.36702562499999997,0.22916666666666666,6.784654708333334,5.652541666666667,0.05416666666666666,89.02830987499999,7.151682916666666,5.0490104166666665,9.231041666666668,,3.4968749999999997,0.0,178544700.0,-1.758084418786628e-14,1.7485434396687556e-14,-0.5272235779412969,-0.8497120781473017,3.4968749999999997
2020-08-29,116759.5,15.850416666666668,191.84229166666668,-1.92890625,0.4166666666666667,8.535839041666668,3.7656041666666664,0.10625,118.72442885416666,6.606934375000001,4.810104166666666,8.791458333333333,,3.3083333333333336,0.0,178631100.0,1.9024134119878983e-14,-4.105049633551516e-14,-0.5125190674479526,-0.8586614713546369,3.3083333333333336
2020-08-30,116807.5,15.689166666666667,251.3475,-2.2113650000000002,0.3333333333333333,8.863082520833332,5.417416666666667,0.0,114.88844562499999,6.651712083333333,4.92015625,8.323333333333332,,3.3993749999999996,0.0,178717500.0,2.8861172710984796e-14,3.1433189384699745e-15,-0.49766268649385625,-0.8673564246365774,3.3993749999999996
2020-08-31,116855.5,16.157083333333333,205.1760416666667,-0.29330666666666666,0.6041666666666666,7.1274441458333335,5.7011666666666665,0.0,84.668184375,6.834134166666666,4.935260416666667,7.857187499999999,,3.2727083333333336,0.0,178803900.0,-1.2041293887913676e-14,1.0807327255335508e-14,-0.48265883734531106,-0.8757943614908134,3.2727083333333336
2020-09-01,116903.5,18.061041666666664,251.730625,-0.6418416041666668,0.6458333333333334,8.011521541666667,8.868875000000001,0.0,98.701293125,7.369680208333333,4.722552083333333,7.3390625,,3.0952083333333333,0.0,178890300.0,-1.969951979319262e-14,1.294103713078698e-15,-0.46751196596662997,-0.8839727815745492,3.0952083333333333
2020-09-02,116951.5,17.06125,275.8727083333333,-0.8251655625000002,0.625,8.0083801875,8.265437499999999,0.0,100.47675187499999,7.183215416666666,4.444791666666666,6.835625,,2.9479166666666665,0.0,178976700.0,2.4244495300251856e-14,-1.4106193065484737e-14,-0.4522265607026978,-0.8918892614454096,2.9479166666666665
2020-09-03,116999.5,19.428958333333334,271.7966666666667,-0.0008305416666667028,0.8333333333333334,7.860564056249999,11.927416666666666,0.0,91.48754479166666,7.859732083333333,4.1264670970982165,6.362604166666666,,2.9154166666666668,0.0,179063100.0,-8.403000517631654e-15,2.930526192083486e-15,-0.4368071509489814,-0.8995414552795568,2.9154166666666668
2020-09-04,117047.5,22.84166666666667,271.395625,2.147763229166667,0.8541666666666666,6.660994258333333,17.337020833333334,0.0,80.46206583333333,8.808766041666667,3.750438603815317,5.946770833333333,,2.900625,0.0,179149500.0,-1.3334241118675058e-14,3.327720043966309e-14,-0.42125830580936824,-0.90692709556681,2.900625
2020-09-05,117095.5,19.412291666666665,252.344375,-1.912844375,0.4375,9.885135422916667,5.52025,0.0,122.30183968749999,7.972295833333334,3.5511979166666667,5.4948958333333335,,2.251875,0.0,179235900.0,-1.9704145722461892e-14,-1.5041209019036234e-14,-0.40558463274224493,-0.9140439937825571,2.251875
